,experiment_date,date_train,date_test,init_from,root_dir,model_name,size_byte,footprint,psnr,bpp,CR,mse,ssim,time,entropy,scheduler_name,scheduler,prune_techs,prune_rate,quant_techs,command_line,num_epochs,n_hf,n_hl,w,h,L1,L2,lr,size_byte_th,experiment_date_2,nbits,image_name
38,-,___2021.03.01-002037,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_2/quant_train/___2021.03.01-002037,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,40.4372159,2.3329620361328125,-,0.000362,0.9741098,0.0078082,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 2, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'ASYMMETRIC_UNSIGNED', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 7.5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,7.5e-05,19111.625,-,9.0,cameramen
39,-,___2021.03.01-002910,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_2/quant_train/___2021.03.01-002910,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,33.1972587,2.3329620361328125,-,0.0019161,0.9069257,0.0077002,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 5, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'SYMMETRIC', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 7.5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,7.5e-05,19111.625,-,9.0,cameramen
40,-,___2021.03.01-003717,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_2/quant_train/___2021.03.01-003717,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,33.1972587,2.3329620361328125,-,0.0019161,0.9069257,0.0076904,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 5, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'ASYMMETRIC_SIGNED', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 7.5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,7.5e-05,19111.625,-,9.0,cameramen
41,-,___2021.03.01-004538,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_2/quant_train/___2021.03.01-004538,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,33.1972587,2.3329620361328125,-,0.0019161,0.9069257,0.0077348,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 5, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'ASYMMETRIC_UNSIGNED', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 7.5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,7.5e-05,19111.625,-,9.0,cameramen
42,-,___2021.03.01-005347,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_2/quant_train/___2021.03.01-005347,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,30.4731304,2.3329620361328125,-,0.0035871,0.8909128,0.0078011,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 10, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'SYMMETRIC', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 7.5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,7.5e-05,19111.625,-,9.0,cameramen
43,-,___2021.03.01-010203,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_2/quant_train/___2021.03.01-010203,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,30.4731304,2.3329620361328125,-,0.0035871,0.8909128,0.0077028,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 10, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'ASYMMETRIC_SIGNED', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 7.5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,7.5e-05,19111.625,-,9.0,cameramen
44,-,___2021.03.01-011019,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_2/quant_train/___2021.03.01-011019,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,30.4731304,2.3329620361328125,-,0.0035871,0.8909128,0.0077262,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 10, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'ASYMMETRIC_UNSIGNED', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 7.5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,7.5e-05,19111.625,-,9.0,cameramen
45,-,___2021.03.01-011832,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_2/quant_train/___2021.03.01-011832,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,40.9161558,2.3329620361328125,-,0.0003242,0.9781608,0.0076559,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 2, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'SYMMETRIC', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,5e-05,19111.625,-,9.0,cameramen
46,-,___2021.03.01-012707,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_2/quant_train/___2021.03.01-012707,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,40.9161558,2.3329620361328125,-,0.0003242,0.9781608,0.0077608,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 2, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'ASYMMETRIC_SIGNED', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,5e-05,19111.625,-,9.0,cameramen
47,-,___2021.03.01-013532,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_2/quant_train/___2021.03.01-013532,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,40.9161558,2.3329620361328125,-,0.0003242,0.9781608,0.0077012,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 2, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'ASYMMETRIC_UNSIGNED', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,5e-05,19111.625,-,9.0,cameramen
48,-,___2021.03.01-014407,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_2/quant_train/___2021.03.01-014407,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,34.8983555,2.3329620361328125,-,0.0012955,0.9345578,0.0076997,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 5, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'SYMMETRIC', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 9}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,5e-05,19111.625,-,9.0,cameramen
